IdEmergencia,FechaRegistro,Distrito,TipoEmergencia,TiempoRespuesta_Min,UnidadEmergencia,CostoOperativo_PEN,NivelSeveridad,PrioridadDespacho
1243,2026-04-12,Puente Piedra,Emergencia Médica,24,Patrullero,1460,BAJO,3
1244,2025-10-14,Puente Piedra,Rescate,55,Bomberos,2890,ALTO,3
1245,2025-09-09,Los Olivos,Incendio,37,Patrullero,1031,CRÍTICO,1
1246,2026-03-30,Comas,Accidente de Tránsito,43,Bomberos,1700,CRÍTICO,1
1247,2026-03-30,Puente Piedra,Rescate,18,SAMU,1540,ALTO,2
1248,2026-01-08,Comas,Rescate,52,Ambulancia,4542,BAJO,2
1249,2026-01-16,Comas,Accidente de Tránsito,35,Ambulancia,587,CRÍTICO,1
1250,2026-03-10,Los Olivos,Emergencia Médica,8,Ambulancia,1765,MEDIO,3
1251,2026-02-16,Puente Piedra,Incendio,52,Ambulancia,3772,CRÍTICO,1
1252,2026-02-10,Los Olivos,Rescate,18,Bomberos,576,MEDIO,2
1253,2025-07-30,Puente Piedra,Incendio,52,Ambulancia,1262,CRÍTICO,1
1254,2026-04-24,Independencia,Rescate,7,Ambulancia,1919,BAJO,3
1255,2025-12-29,Carabayllo,Incendio,9,Ambulancia,784,CRÍTICO,1
1256,2026-04-04,Puente Piedra,Rescate,35,Patrullero,4807,ALTO,2
1257,2025-08-24,Carabayllo,Accidente de Tránsito,47,Bomberos,2702,CRÍTICO,1
1258,2025-09-07,Comas,Rescate,60,SAMU,3257,ALTO,3
1259,2026-01-19,Puente Piedra,Rescate,23,Patrullero,3774,ALTO,3
1260,2025-11-11,Comas,Rescate,29,Bomberos,3599,BAJO,2
1261,2025-12-06,Independencia,Rescate,58,Bomberos,2279,BAJO,2
1262,2026-03-16,Comas,Incendio,59,Patrullero,1836,CRÍTICO,1
1263,2026-06-26,Los Olivos,Incendio,13,Patrullero,2163,ALTO,1
1264,2026-01-06,Independencia,Rescate,51,SAMU,582,ALTO,3
1265,2026-06-08,Comas,Accidente de Tránsito,15,Ambulancia,3175,CRÍTICO,1
1266,2026-04-16,Carabayllo,Incendio,14,SAMU,732,ALTO,1
1267,2025-07-29,Puente Piedra,Rescate,46,Ambulancia,2228,ALTO,2
1268,2025-07-15,Carabayllo,Accidente de Tránsito,28,Ambulancia,2228,CRÍTICO,1
1269,2025-07-26,Puente Piedra,Rescate,29,Bomberos,4932,BAJO,3
1270,2026-05-10,Comas,Emergencia Médica,58,Patrullero,2948,ALTO,3
1271,2025-11-10,Carabayllo,Rescate,12,Ambulancia,2923,ALTO,2
1272,2025-08-16,Comas,Incendio,57,Ambulancia,3853,CRÍTICO,1
1273,2026-01-05,Puente Piedra,Rescate,59,Ambulancia,1902,ALTO,2
1274,2026-03-23,Los Olivos,Accidente de Tránsito,54,Ambulancia,3160,ALTO,1
1275,2025-09-05,Carabayllo,Emergencia Médica,12,Bomberos,3334,BAJO,2
1276,2025-12-02,Puente Piedra,Emergencia Médica,45,Ambulancia,1430,ALTO,2
1277,2026-03-26,Comas,Emergencia Médica,22,Ambulancia,956,ALTO,2
1278,2025-10-02,Independencia,Emergencia Médica,41,Bomberos,2525,ALTO,3
1279,2026-01-14,Carabayllo,Accidente de Tránsito,47,Ambulancia,3825,CRÍTICO,1
1280,2026-06-07,Comas,Accidente de Tránsito,23,Ambulancia,4858,ALTO,1
1281,2026-06-15,Independencia,Incendio,56,Patrullero,2361,ALTO,1
1282,2025-10-15,Independencia,Emergencia Médica,5,Bomberos,3327,MEDIO,3
1283,2025-10-09,Los Olivos,Incendio,11,Patrullero,2927,ALTO,1
1284,2025-08-17,Puente Piedra,Rescate,29,Bomberos,4876,BAJO,3
1285,2025-10-05,Puente Piedra,Accidente de Tránsito,10,Bomberos,4878,ALTO,1
1286,2026-06-15,Carabayllo,Accidente de Tránsito,55,Ambulancia,2828,CRÍTICO,1
1287,2025-07-20,Los Olivos,Incendio,36,SAMU,639,CRÍTICO,1
1288,2026-03-05,Independencia,Incendio,21,SAMU,1333,CRÍTICO,1
1289,2025-08-24,Independencia,Incendio,5,Bomberos,1269,CRÍTICO,1
1290,2025-10-27,Carabayllo,Rescate,60,SAMU,4212,MEDIO,2
1291,2025-09-09,Comas,Emergencia Médica,23,Patrullero,993,BAJO,3
1292,2025-10-02,Puente Piedra,Rescate,43,SAMU,2036,MEDIO,2
1293,2025-11-22,Comas,Emergencia Médica,14,SAMU,919,MEDIO,3
1294,2026-03-28,Comas,Emergencia Médica,11,Patrullero,2597,BAJO,2
1295,2025-09-22,Los Olivos,Accidente de Tránsito,32,Patrullero,2211,ALTO,1
1296,2026-01-21,Carabayllo,Rescate,26,Bomberos,4032,ALTO,2
1297,2026-04-10,Independencia,Emergencia Médica,16,SAMU,3579,MEDIO,3
1298,2026-04-05,Puente Piedra,Rescate,41,Ambulancia,2357,ALTO,3
1299,2026-06-12,Los Olivos,Accidente de Tránsito,26,Patrullero,4653,CRÍTICO,1
1300,2025-10-01,Carabayllo,Emergencia Médica,59,Patrullero,1969,BAJO,3
1301,2026-04-12,Independencia,Rescate,38,Bomberos,2848,BAJO,2
1302,2025-07-28,Carabayllo,Rescate,58,SAMU,4043,BAJO,2
1303,2025-07-10,Carabayllo,Incendio,9,SAMU,716,CRÍTICO,1
1304,2025-11-12,Los Olivos,Incendio,22,Bomberos,2495,CRÍTICO,1
1305,2025-10-22,Independencia,Accidente de Tránsito,7,SAMU,2109,ALTO,1
1306,2026-04-19,Carabayllo,Rescate,18,Bomberos,1141,BAJO,3
1307,2025-12-23,Los Olivos,Emergencia Médica,37,SAMU,4121,ALTO,3
1308,2026-02-14,Carabayllo,Rescate,39,Patrullero,2750,BAJO,3
1309,2025-09-22,Los Olivos,Accidente de Tránsito,13,Patrullero,2306,ALTO,1
1310,2025-12-20,Los Olivos,Incendio,23,Patrullero,1321,CRÍTICO,1
1311,2025-10-03,Independencia,Emergencia Médica,48,Bomberos,2260,MEDIO,2
1312,2025-10-15,Los Olivos,Incendio,36,Ambulancia,1388,CRÍTICO,1
1313,2025-09-30,Los Olivos,Emergencia Médica,28,Ambulancia,4861,BAJO,3
1314,2025-09-09,Comas,Accidente de Tránsito,15,Bomberos,687,CRÍTICO,1
1315,2025-08-30,Comas,Incendio,40,Bomberos,2977,ALTO,1
1316,2026-06-04,Carabayllo,Rescate,41,Patrullero,3566,BAJO,2
1317,2026-03-20,Independencia,Incendio,54,SAMU,4799,ALTO,1
1318,2026-05-10,Carabayllo,Incendio,48,Ambulancia,4552,ALTO,1
1319,2026-06-14,Puente Piedra,Accidente de Tránsito,9,SAMU,1022,CRÍTICO,1
1320,2025-08-28,Puente Piedra,Emergencia Médica,53,Bomberos,4893,BAJO,2
1321,2025-07-15,Independencia,Rescate,54,Ambulancia,4333,ALTO,2
1322,2026-06-13,Puente Piedra,Accidente de Tránsito,23,Bomberos,473,ALTO,1
1323,2025-12-04,Comas,Rescate,54,Bomberos,1492,BAJO,3
1324,2026-01-01,Los Olivos,Accidente de Tránsito,6,Bomberos,850,CRÍTICO,1
1325,2025-08-28,Puente Piedra,Emergencia Médica,58,Bomberos,3112,ALTO,3
1326,2026-03-30,Independencia,Accidente de Tránsito,60,Ambulancia,1638,ALTO,1
1327,2025-09-03,Carabayllo,Incendio,32,SAMU,4317,CRÍTICO,1
1328,2025-12-17,Comas,Rescate,51,SAMU,1664,BAJO,3
1329,2026-05-19,Puente Piedra,Accidente de Tránsito,55,Bomberos,2630,ALTO,1
1330,2026-06-20,Puente Piedra,Accidente de Tránsito,11,Bomberos,3155,CRÍTICO,1
1331,2026-06-09,Los Olivos,Rescate,23,Ambulancia,1924,BAJO,3
1332,2026-05-13,Comas,Emergencia Médica,10,Ambulancia,3217,MEDIO,3
1333,2025-12-07,Comas,Accidente de Tránsito,58,SAMU,1819,ALTO,1
1334,2025-09-11,Los Olivos,Accidente de Tránsito,19,Bomberos,4462,CRÍTICO,1
1335,2026-04-23,Carabayllo,Accidente de Tránsito,52,SAMU,643,ALTO,1
1336,2026-04-18,Carabayllo,Incendio,30,Ambulancia,2965,CRÍTICO,1
1337,2026-06-10,Carabayllo,Incendio,43,Patrullero,3954,CRÍTICO,1
1338,2026-06-16,Los Olivos,Accidente de Tránsito,6,Bomberos,814,CRÍTICO,1
1339,2026-04-11,Carabayllo,Accidente de Tránsito,55,Patrullero,2713,CRÍTICO,1
1340,2025-08-23,Puente Piedra,Incendio,9,Ambulancia,2025,CRÍTICO,1
1341,2025-08-18,Independencia,Accidente de Tránsito,41,Bomberos,3840,ALTO,1
1342,2025-07-08,Los Olivos,Accidente de Tránsito,39,SAMU,960,ALTO,1
1343,2025-09-25,Independencia,Incendio,20,Bomberos,3426,ALTO,1
1344,2026-07-01,Comas,Incendio,12,Ambulancia,2622,CRÍTICO,1
1345,2025-09-26,Los Olivos,Incendio,17,Bomberos,477,ALTO,1
1346,2025-12-15,Carabayllo,Incendio,44,Ambulancia,4603,ALTO,1
1347,2025-08-15,Carabayllo,Incendio,30,Patrullero,3402,ALTO,1
1348,2025-07-24,Comas,Incendio,49,Ambulancia,3714,ALTO,1
1349,2026-04-20,Los Olivos,Rescate,6,Patrullero,315,MEDIO,3
1350,2025-08-07,Comas,Emergencia Médica,53,Patrullero,2897,MEDIO,3
1351,2025-07-29,Los Olivos,Emergencia Médica,13,SAMU,3883,BAJO,2
1352,2026-01-10,Comas,Emergencia Médica,28,Bomberos,911,ALTO,3
1353,2025-12-08,Comas,Incendio,28,Bomberos,2930,CRÍTICO,1
1354,2025-07-07,Comas,Incendio,11,SAMU,3941,ALTO,1
1355,2026-05-13,Carabayllo,Incendio,17,Ambulancia,1206,CRÍTICO,1
1356,2025-10-10,Los Olivos,Incendio,58,Bomberos,4519,CRÍTICO,1
1357,2026-02-18,Carabayllo,Emergencia Médica,27,SAMU,696,BAJO,2
1358,2026-06-20,Puente Piedra,Accidente de Tránsito,39,SAMU,3243,CRÍTICO,1
1359,2026-01-01,Puente Piedra,Emergencia Médica,55,Patrullero,2682,ALTO,3
1360,2026-06-14,Independencia,Accidente de Tránsito,35,Patrullero,1395,CRÍTICO,1
1361,2025-11-04,Los Olivos,Incendio,52,Patrullero,2630,CRÍTICO,1
1362,2025-07-30,Independencia,Rescate,50,Ambulancia,1451,MEDIO,3
1363,2026-04-08,Carabayllo,Rescate,6,SAMU,1222,BAJO,3
1364,2025-11-01,Independencia,Incendio,30,Bomberos,1750,CRÍTICO,1
1365,2025-08-26,Los Olivos,Rescate,9,SAMU,2708,ALTO,3
1366,2026-04-07,Independencia,Accidente de Tránsito,11,Ambulancia,2296,ALTO,1
1367,2026-05-22,Puente Piedra,Rescate,13,Ambulancia,2164,ALTO,2
1368,2025-11-07,Comas,Rescate,45,Bomberos,682,MEDIO,3
1369,2026-06-29,Carabayllo,Emergencia Médica,58,Bomberos,2681,BAJO,3
1370,2026-03-10,Los Olivos,Incendio,37,Patrullero,912,ALTO,1
1371,2025-08-21,Los Olivos,Rescate,14,Patrullero,3280,BAJO,2
1372,2026-06-10,Comas,Accidente de Tránsito,41,Patrullero,1553,CRÍTICO,1
1373,2025-10-23,Independencia,Incendio,44,SAMU,4641,CRÍTICO,1
1374,2026-06-02,Puente Piedra,Rescate,41,Patrullero,2103,MEDIO,2
1375,2026-02-05,Carabayllo,Incendio,15,Patrullero,2036,CRÍTICO,1
1376,2025-11-16,Comas,Incendio,8,Ambulancia,3624,CRÍTICO,1
1377,2026-04-05,Independencia,Rescate,18,Patrullero,3836,ALTO,3
1378,2025-09-01,Independencia,Emergencia Médica,58,Patrullero,1361,BAJO,3
1379,2026-01-30,Puente Piedra,Rescate,32,Patrullero,3399,BAJO,3
1380,2025-08-03,Puente Piedra,Emergencia Médica,36,Bomberos,3303,ALTO,3
1381,2026-04-22,Los Olivos,Rescate,10,Ambulancia,4628,ALTO,2
1382,2025-09-30,Independencia,Rescate,46,Bomberos,3739,BAJO,2
1383,2025-10-04,Carabayllo,Emergencia Médica,35,SAMU,4625,MEDIO,2
1384,2025-09-19,Los Olivos,Accidente de Tránsito,36,Patrullero,2750,ALTO,1
1385,2026-01-03,Los Olivos,Incendio,33,Patrullero,4473,CRÍTICO,1
1386,2025-07-17,Comas,Incendio,22,SAMU,2824,CRÍTICO,1
1387,2026-01-28,Los Olivos,Accidente de Tránsito,33,Ambulancia,3227,ALTO,1
1388,2025-11-28,Comas,Emergencia Médica,16,SAMU,2198,BAJO,3
1389,2026-01-25,Los Olivos,Accidente de Tránsito,25,Patrullero,2134,ALTO,1
1390,2025-09-28,Carabayllo,Rescate,28,Bomberos,4604,MEDIO,3
1391,2026-04-02,Los Olivos,Emergencia Médica,46,Bomberos,4905,ALTO,3
1392,2025-09-08,Carabayllo,Emergencia Médica,55,SAMU,920,ALTO,3
1393,2025-12-12,Comas,Rescate,46,Ambulancia,2163,BAJO,2
1394,2026-03-18,Carabayllo,Incendio,14,SAMU,602,ALTO,1
1395,2026-02-07,Carabayllo,Rescate,27,Bomberos,2482,ALTO,3
1396,2026-04-08,Carabayllo,Emergencia Médica,48,Bomberos,588,ALTO,2
1397,2026-03-16,Independencia,Incendio,22,SAMU,4624,ALTO,1
1398,2025-10-09,Comas,Rescate,49,SAMU,2622,MEDIO,2
1399,2026-05-18,Comas,Incendio,20,Ambulancia,4670,CRÍTICO,1
1400,2026-03-16,Puente Piedra,Emergencia Médica,22,Ambulancia,3206,MEDIO,3
1401,2026-05-31,Comas,Rescate,46,Bomberos,2543,ALTO,3
1402,2025-08-14,Comas,Incendio,8,Bomberos,3681,CRÍTICO,1
1403,2025-11-11,Puente Piedra,Emergencia Médica,53,Ambulancia,2463,MEDIO,2
1404,2026-06-24,Comas,Accidente de Tránsito,32,Ambulancia,3393,ALTO,1
1405,2026-04-24,Los Olivos,Incendio,17,Ambulancia,1202,ALTO,1
1406,2025-07-28,Puente Piedra,Rescate,59,SAMU,1415,MEDIO,2
1407,2025-12-29,Comas,Incendio,52,Patrullero,1862,CRÍTICO,1
1408,2026-06-15,Los Olivos,Rescate,47,Patrullero,1331,ALTO,3
1409,2026-01-29,Independencia,Emergencia Médica,20,Ambulancia,1623,BAJO,3
1410,2025-12-30,Carabayllo,Rescate,36,Patrullero,1359,ALTO,3
1411,2026-03-09,Comas,Emergencia Médica,58,SAMU,3451,MEDIO,2
1412,2025-11-12,Los Olivos,Accidente de Tránsito,24,SAMU,660,CRÍTICO,1
1413,2026-06-11,Comas,Rescate,5,Bomberos,685,MEDIO,3
1414,2026-02-04,Comas,Emergencia Médica,18,Bomberos,2555,ALTO,3
1415,2026-05-31,Independencia,Accidente de Tránsito,49,Patrullero,538,CRÍTICO,1
1416,2026-03-31,Independencia,Accidente de Tránsito,54,Bomberos,674,ALTO,1
1417,2026-02-12,Los Olivos,Incendio,54,Ambulancia,3543,ALTO,1
1418,2025-11-03,Independencia,Emergencia Médica,38,Ambulancia,4850,MEDIO,2
1419,2025-11-23,Comas,Incendio,41,Bomberos,3036,CRÍTICO,1
1420,2025-10-17,Los Olivos,Rescate,14,Ambulancia,2033,BAJO,3
1421,2026-06-03,Carabayllo,Accidente de Tránsito,25,Bomberos,4597,CRÍTICO,1
1422,2026-06-26,Carabayllo,Incendio,9,Bomberos,3154,CRÍTICO,1
1423,2026-02-03,Los Olivos,Accidente de Tránsito,59,SAMU,1022,ALTO,1
1424,2025-10-13,Los Olivos,Accidente de Tránsito,58,Patrullero,378,ALTO,1
1425,2025-12-07,Independencia,Rescate,50,Patrullero,3073,ALTO,2
1426,2025-10-14,Carabayllo,Emergencia Médica,32,Ambulancia,2955,BAJO,3
1427,2025-09-18,Puente Piedra,Rescate,38,SAMU,2913,BAJO,3
1428,2026-01-31,Independencia,Rescate,17,Patrullero,1508,BAJO,2
1429,2025-10-21,Carabayllo,Emergencia Médica,56,SAMU,4321,MEDIO,3
1430,2026-06-05,Independencia,Accidente de Tránsito,27,Patrullero,4037,ALTO,1
1431,2025-07-31,Carabayllo,Incendio,10,Patrullero,4404,CRÍTICO,1
1432,2025-08-01,Comas,Emergencia Médica,12,Bomberos,3841,MEDIO,2
1433,2025-11-14,Carabayllo,Accidente de Tránsito,11,SAMU,1104,CRÍTICO,1
1434,2026-03-14,Los Olivos,Incendio,40,Bomberos,2071,ALTO,1
1435,2026-02-10,Independencia,Incendio,19,SAMU,3315,ALTO,1
1436,2025-08-17,Independencia,Incendio,55,SAMU,4413,ALTO,1
1437,2026-04-05,Carabayllo,Accidente de Tránsito,43,Bomberos,2734,ALTO,1
1438,2025-11-30,Comas,Emergencia Médica,9,Patrullero,1593,ALTO,3
1439,2025-11-20,Carabayllo,Rescate,55,SAMU,406,BAJO,3
1440,2025-12-28,Independencia,Rescate,54,Patrullero,3456,ALTO,2
1441,2026-03-27,Independencia,Accidente de Tránsito,10,SAMU,2394,CRÍTICO,1
1442,2025-10-23,Independencia,Rescate,18,Ambulancia,3104,ALTO,2
1443,2025-08-24,Puente Piedra,Emergencia Médica,27,SAMU,2887,ALTO,3
1444,2025-07-11,Carabayllo,Emergencia Médica,46,Patrullero,4273,ALTO,2
1445,2025-07-11,Comas,Rescate,51,SAMU,1384,ALTO,2
1446,2026-06-08,Los Olivos,Incendio,16,Bomberos,4190,ALTO,1
1447,2026-02-18,Los Olivos,Emergencia Médica,34,SAMU,3838,BAJO,3
1448,2026-03-14,Independencia,Emergencia Médica,6,SAMU,318,ALTO,3
1449,2025-12-03,Carabayllo,Emergencia Médica,10,SAMU,3286,MEDIO,3
1450,2025-11-21,Puente Piedra,Incendio,10,Ambulancia,1201,CRÍTICO,1
1451,2026-01-26,Comas,Rescate,31,SAMU,4351,MEDIO,3
1452,2026-01-31,Los Olivos,Accidente de Tránsito,19,Ambulancia,4407,CRÍTICO,1
1453,2025-08-07,Independencia,Rescate,48,Ambulancia,4466,ALTO,3
1454,2026-05-25,Puente Piedra,Rescate,41,Patrullero,1476,MEDIO,3
1455,2026-01-03,Los Olivos,Accidente de Tránsito,58,Patrullero,1848,CRÍTICO,1
1456,2026-06-13,Independencia,Rescate,60,Patrullero,629,BAJO,3
1457,2026-05-12,Comas,Accidente de Tránsito,43,Patrullero,3978,ALTO,1
1458,2026-07-01,Los Olivos,Rescate,24,SAMU,1726,ALTO,3
1459,2026-06-13,Comas,Rescate,54,SAMU,706,BAJO,2
1460,2026-03-23,Los Olivos,Rescate,46,Bomberos,4236,ALTO,2
1461,2026-03-03,Independencia,Incendio,41,SAMU,4144,ALTO,1
1462,2025-08-21,Puente Piedra,Rescate,39,Ambulancia,3254,MEDIO,3
1463,2025-12-16,Los Olivos,Accidente de Tránsito,32,Ambulancia,1344,CRÍTICO,1
1464,2026-02-16,Comas,Incendio,48,Bomberos,4015,CRÍTICO,1
1465,2025-07-30,Los Olivos,Incendio,11,Patrullero,1943,ALTO,1
1466,2025-10-31,Comas,Accidente de Tránsito,26,SAMU,4192,CRÍTICO,1
1467,2025-08-05,Comas,Accidente de Tránsito,31,Bomberos,4363,ALTO,1
1468,2025-07-13,Los Olivos,Incendio,51,Bomberos,2325,ALTO,1
1469,2026-02-16,Puente Piedra,Incendio,51,SAMU,3253,ALTO,1
1470,2026-04-10,Puente Piedra,Accidente de Tránsito,40,Patrullero,1155,CRÍTICO,1
1471,2025-10-29,Puente Piedra,Incendio,40,SAMU,3141,CRÍTICO,1
1472,2025-07-15,Los Olivos,Rescate,42,SAMU,3538,BAJO,3
1473,2026-03-16,Independencia,Emergencia Médica,17,Bomberos,4137,ALTO,2
1474,2026-06-14,Puente Piedra,Incendio,30,Bomberos,4473,ALTO,1
1475,2025-09-10,Puente Piedra,Accidente de Tránsito,32,Patrullero,3484,CRÍTICO,1
1476,2025-11-17,Los Olivos,Rescate,39,Ambulancia,4705,ALTO,3
1477,2025-07-20,Comas,Incendio,18,Patrullero,4481,ALTO,1
1478,2026-05-18,Puente Piedra,Incendio,20,SAMU,4131,ALTO,1
1479,2026-01-15,Los Olivos,Incendio,35,SAMU,3494,CRÍTICO,1
1480,2026-06-19,Puente Piedra,Emergencia Médica,43,Bomberos,4242,ALTO,2
1481,2026-06-03,Independencia,Emergencia Médica,38,Patrullero,4275,MEDIO,3
1482,2025-07-16,Los Olivos,Emergencia Médica,25,Ambulancia,2538,BAJO,2
1483,2026-02-02,Puente Piedra,Incendio,54,Ambulancia,4225,ALTO,1
1484,2026-01-14,Puente Piedra,Incendio,36,Bomberos,1773,CRÍTICO,1
1485,2026-03-22,Comas,Incendio,51,SAMU,3359,ALTO,1
1486,2025-12-15,Carabayllo,Emergencia Médica,51,Patrullero,2953,MEDIO,2
1487,2026-06-23,Independencia,Incendio,10,Patrullero,2328,CRÍTICO,1
1488,2026-06-21,Puente Piedra,Accidente de Tránsito,56,SAMU,1212,ALTO,1
1489,2025-11-21,Comas,Emergencia Médica,48,Ambulancia,1054,ALTO,3
1490,2026-02-20,Puente Piedra,Accidente de Tránsito,19,SAMU,1645,CRÍTICO,1
1491,2025-07-29,Puente Piedra,Emergencia Médica,37,SAMU,3604,ALTO,2
1492,2026-06-29,Los Olivos,Rescate,46,Bomberos,1437,ALTO,3
1493,2025-09-06,Independencia,Incendio,9,Bomberos,543,ALTO,1
1494,2025-08-01,Independencia,Accidente de Tránsito,24,SAMU,2974,CRÍTICO,1
1495,2025-12-31,Carabayllo,Rescate,19,SAMU,3578,ALTO,2
1496,2025-09-26,Carabayllo,Incendio,27,Bomberos,1972,CRÍTICO,1
1497,2025-10-26,Puente Piedra,Rescate,56,Patrullero,1055,ALTO,3
1498,2026-06-19,Comas,Accidente de Tránsito,46,Patrullero,2448,CRÍTICO,1
1499,2026-05-17,Puente Piedra,Emergencia Médica,26,Ambulancia,3113,ALTO,2
1500,2025-10-02,Los Olivos,Emergencia Médica,35,Bomberos,2921,BAJO,2
1501,2026-06-27,Comas,Accidente de Tránsito,26,Ambulancia,3444,CRÍTICO,1
1502,2026-01-17,Carabayllo,Incendio,49,Bomberos,2153,ALTO,1
1503,2026-03-13,Comas,Accidente de Tránsito,43,SAMU,4590,ALTO,1
1504,2025-11-03,Carabayllo,Emergencia Médica,42,Bomberos,477,ALTO,2
1505,2025-11-14,Independencia,Incendio,31,Ambulancia,3026,CRÍTICO,1
1506,2025-12-14,Independencia,Accidente de Tránsito,53,Patrullero,3718,ALTO,1
1507,2026-06-03,Carabayllo,Emergencia Médica,51,Patrullero,4181,ALTO,3
1508,2026-06-02,Comas,Rescate,58,SAMU,543,ALTO,2
1509,2025-09-21,Comas,Rescate,21,SAMU,4273,BAJO,3
1510,2026-06-16,Comas,Incendio,51,Ambulancia,1668,CRÍTICO,1
1511,2026-06-14,Independencia,Incendio,55,SAMU,1450,ALTO,1
1512,2026-01-30,Independencia,Accidente de Tránsito,5,SAMU,3517,CRÍTICO,1
1513,2025-10-05,Independencia,Accidente de Tránsito,55,Patrullero,2255,ALTO,1
1514,2026-05-12,Independencia,Incendio,19,Ambulancia,3622,ALTO,1
1515,2025-12-30,Carabayllo,Accidente de Tránsito,34,SAMU,4488,ALTO,1
1516,2025-09-02,Puente Piedra,Incendio,27,Bomberos,1259,CRÍTICO,1
1517,2026-06-08,Comas,Incendio,37,Patrullero,467,ALTO,1
1518,2025-08-24,Puente Piedra,Emergencia Médica,8,Bomberos,1904,MEDIO,3
1519,2026-04-23,Comas,Accidente de Tránsito,54,Bomberos,645,CRÍTICO,1
1520,2025-12-08,Independencia,Rescate,49,Patrullero,3362,BAJO,3
1521,2026-03-12,Comas,Emergencia Médica,39,Bomberos,2819,ALTO,2
1522,2025-12-24,Puente Piedra,Accidente de Tránsito,39,Bomberos,3644,ALTO,1
1523,2026-02-02,Independencia,Emergencia Médica,53,Ambulancia,2923,BAJO,2
1524,2025-10-25,Los Olivos,Emergencia Médica,36,Bomberos,327,ALTO,2
1525,2025-10-01,Los Olivos,Accidente de Tránsito,19,Bomberos,1392,CRÍTICO,1
1526,2026-04-14,Comas,Emergencia Médica,13,Bomberos,4801,BAJO,3
1527,2025-07-24,Puente Piedra,Incendio,42,Patrullero,4216,ALTO,1
1528,2026-04-26,Los Olivos,Incendio,26,Patrullero,887,CRÍTICO,1
1529,2025-11-01,Puente Piedra,Rescate,47,Ambulancia,4094,MEDIO,2
1530,2025-07-22,Los Olivos,Emergencia Médica,15,Bomberos,3925,ALTO,3
1531,2025-10-20,Los Olivos,Accidente de Tránsito,55,Ambulancia,4737,CRÍTICO,1
1532,2025-11-03,Los Olivos,Emergencia Médica,12,SAMU,1888,BAJO,2
1533,2026-01-21,Carabayllo,Emergencia Médica,19,Bomberos,3995,BAJO,3
1534,2026-06-10,Independencia,Incendio,29,Ambulancia,1897,ALTO,1
1535,2026-03-11,Los Olivos,Incendio,17,Ambulancia,4477,CRÍTICO,1
1536,2025-07-14,Carabayllo,Incendio,24,Patrullero,2856,CRÍTICO,1
1537,2025-11-28,Carabayllo,Emergencia Médica,60,Patrullero,3536,ALTO,3
1538,2025-09-02,Los Olivos,Emergencia Médica,38,Ambulancia,2766,ALTO,2
1539,2026-06-30,Carabayllo,Emergencia Médica,8,Bomberos,1035,BAJO,3
1540,2025-10-31,Carabayllo,Rescate,30,Ambulancia,3921,MEDIO,2
1541,2026-01-20,Independencia,Accidente de Tránsito,40,Bomberos,1626,ALTO,1
1542,2026-07-04,Los Olivos,Accidente de Tránsito,40,Bomberos,4117,ALTO,1
1543,2026-05-11,Carabayllo,Emergencia Médica,32,Bomberos,1312,ALTO,2
1544,2025-10-31,Independencia,Rescate,25,SAMU,3133,MEDIO,3
1545,2026-03-10,Carabayllo,Incendio,29,Patrullero,2214,ALTO,1
1546,2025-11-20,Comas,Accidente de Tránsito,19,Bomberos,3247,ALTO,1
1547,2026-05-18,Los Olivos,Emergencia Médica,28,Ambulancia,3680,BAJO,2
1548,2025-10-23,Carabayllo,Incendio,46,Bomberos,2254,CRÍTICO,1
1549,2025-12-19,Independencia,Incendio,29,Bomberos,462,CRÍTICO,1
1550,2026-05-10,Comas,Emergencia Médica,5,Bomberos,2320,BAJO,2
1551,2026-06-22,Independencia,Incendio,51,SAMU,3276,ALTO,1
1552,2026-05-24,Puente Piedra,Accidente de Tránsito,40,SAMU,4939,ALTO,1
1553,2026-06-01,Carabayllo,Incendio,19,Ambulancia,808,ALTO,1
1554,2026-05-29,Los Olivos,Emergencia Médica,38,SAMU,4873,ALTO,2
1555,2026-05-04,Los Olivos,Incendio,39,Ambulancia,3142,CRÍTICO,1
1556,2026-01-01,Comas,Rescate,19,SAMU,724,BAJO,3
1557,2026-02-12,Los Olivos,Accidente de Tránsito,14,Patrullero,1634,ALTO,1
1558,2026-06-05,Carabayllo,Accidente de Tránsito,27,Bomberos,2993,ALTO,1
1559,2025-12-26,Comas,Incendio,8,Patrullero,4069,ALTO,1
1560,2026-06-22,Puente Piedra,Accidente de Tránsito,6,SAMU,639,ALTO,1
1561,2026-02-01,Independencia,Accidente de Tránsito,7,Bomberos,523,CRÍTICO,1
1562,2025-12-22,Comas,Emergencia Médica,23,Patrullero,3339,MEDIO,3
1563,2025-08-30,Puente Piedra,Emergencia Médica,7,SAMU,599,MEDIO,2
1564,2025-11-18,Independencia,Emergencia Médica,26,Bomberos,3342,ALTO,2
1565,2025-08-06,Comas,Rescate,51,Ambulancia,4076,ALTO,2
1566,2026-07-05,Carabayllo,Incendio,28,SAMU,2771,CRÍTICO,1
1567,2025-11-01,Puente Piedra,Accidente de Tránsito,24,Bomberos,805,ALTO,1
1568,2025-09-09,Comas,Rescate,7,Ambulancia,4233,BAJO,2
1569,2025-12-24,Carabayllo,Emergencia Médica,57,Ambulancia,2383,BAJO,2
1570,2025-10-22,Puente Piedra,Accidente de Tránsito,11,Bomberos,3840,CRÍTICO,1
1571,2026-04-30,Carabayllo,Incendio,31,SAMU,3107,ALTO,1
