FechaRegistro,Distrito,TipoEmergencia,TiempoRespuesta_Min,UnidadEmergencia,CostoOperativo_PEN,NivelSeveridad,PrioridadDespacho
2026-05-31,Puente Piedra,Accidente de Tránsito,43,Bomberos,2334,CRÍTICO,1
2026-04-04,Puente Piedra,Rescate,58,SAMU,2441,ALTO,3
2026-02-09,Independencia,Emergencia Médica,25,Ambulancia,933,BAJO,2
2026-05-27,Puente Piedra,Emergencia Médica,14,Bomberos,3671,BAJO,2
2026-05-17,Independencia,Incendio,40,SAMU,1217,CRÍTICO,1
2026-05-21,Puente Piedra,Emergencia Médica,29,SAMU,3143,MEDIO,3
2026-01-01,Carabayllo,Rescate,48,Bomberos,2816,ALTO,3
2026-06-11,Independencia,Accidente de Tránsito,35,SAMU,2679,ALTO,1
2026-05-11,Puente Piedra,Emergencia Médica,55,SAMU,3581,ALTO,2
2026-01-01,Carabayllo,Incendio,53,Ambulancia,2928,ALTO,1
2026-02-05,Carabayllo,Incendio,7,SAMU,2604,CRÍTICO,1
2026-04-24,Carabayllo,Incendio,10,Patrullero,3798,ALTO,1
2026-02-02,Puente Piedra,Emergencia Médica,20,Bomberos,2176,ALTO,3
2026-04-27,Carabayllo,Incendio,43,Ambulancia,423,ALTO,1
2026-02-10,Carabayllo,Accidente de Tránsito,32,SAMU,1513,ALTO,1
2026-04-10,Comas,Emergencia Médica,29,Ambulancia,3783,ALTO,2
2026-03-21,Carabayllo,Emergencia Médica,38,Ambulancia,4758,ALTO,2
2026-04-26,Puente Piedra,Rescate,60,Patrullero,1418,ALTO,3
2026-02-18,Carabayllo,Incendio,7,Ambulancia,766,CRÍTICO,1
2026-06-29,Comas,Rescate,24,SAMU,2865,ALTO,2
2026-04-14,Carabayllo,Rescate,15,Bomberos,2117,ALTO,3
2026-01-31,Puente Piedra,Emergencia Médica,33,SAMU,3992,MEDIO,2
2026-05-12,Comas,Incendio,20,Ambulancia,4485,CRÍTICO,1
2026-03-13,Independencia,Rescate,19,Patrullero,2729,MEDIO,2
2026-06-14,Comas,Accidente de Tránsito,40,Ambulancia,3873,ALTO,1
2026-01-28,Independencia,Emergencia Médica,55,Bomberos,3390,ALTO,2
2026-01-13,Comas,Accidente de Tránsito,20,SAMU,2292,ALTO,1
2026-04-04,Carabayllo,Incendio,57,Bomberos,4739,CRÍTICO,1
2026-05-07,Los Olivos,Accidente de Tránsito,60,Ambulancia,2657,ALTO,1
2026-01-26,Carabayllo,Rescate,50,Bomberos,2608,ALTO,3
2026-06-18,Los Olivos,Incendio,44,SAMU,3656,ALTO,1
2026-06-12,Carabayllo,Rescate,5,Bomberos,1356,BAJO,3
2026-02-12,Independencia,Rescate,7,Bomberos,351,MEDIO,3
2026-04-17,Comas,Incendio,31,Bomberos,4294,ALTO,1
2026-01-03,Comas,Accidente de Tránsito,13,SAMU,4829,ALTO,1
2026-01-15,Independencia,Emergencia Médica,7,SAMU,1734,MEDIO,3
2026-06-28,Los Olivos,Accidente de Tránsito,37,Bomberos,4536,ALTO,1
2026-01-27,Carabayllo,Rescate,56,Patrullero,1984,BAJO,2
2026-06-08,Independencia,Rescate,31,Patrullero,3639,ALTO,2
2026-02-19,Carabayllo,Accidente de Tránsito,22,Bomberos,4839,ALTO,1
2026-05-16,Los Olivos,Incendio,17,Ambulancia,1688,CRÍTICO,1
2026-01-10,Independencia,Accidente de Tránsito,47,Patrullero,583,CRÍTICO,1
2026-02-25,Comas,Incendio,10,Patrullero,3138,ALTO,1
2026-04-08,Comas,Emergencia Médica,26,Patrullero,1077,MEDIO,2
2026-03-11,Los Olivos,Rescate,33,Bomberos,1539,ALTO,2
2026-02-18,Independencia,Accidente de Tránsito,44,Patrullero,3970,CRÍTICO,1
2026-02-14,Independencia,Accidente de Tránsito,47,Ambulancia,4414,CRÍTICO,1
2026-06-25,Comas,Rescate,7,Patrullero,4059,BAJO,3
2026-04-19,Los Olivos,Rescate,31,SAMU,566,BAJO,3
2026-03-12,Comas,Accidente de Tránsito,48,Patrullero,4539,ALTO,1
2026-01-15,Puente Piedra,Emergencia Médica,43,SAMU,1493,MEDIO,2
2026-05-28,Comas,Rescate,28,Ambulancia,2611,BAJO,2
2026-01-17,Carabayllo,Rescate,35,Bomberos,1430,ALTO,2
2026-04-23,Puente Piedra,Accidente de Tránsito,19,Patrullero,3217,CRÍTICO,1
2026-07-06,Carabayllo,Emergencia Médica,59,Bomberos,2133,ALTO,2
2026-02-03,Los Olivos,Incendio,51,Ambulancia,4238,CRÍTICO,1
2026-06-20,Comas,Accidente de Tránsito,38,Ambulancia,1297,CRÍTICO,1
2026-03-19,Carabayllo,Incendio,48,Ambulancia,2534,ALTO,1
2026-06-04,Carabayllo,Accidente de Tránsito,37,Bomberos,383,ALTO,1
2026-02-05,Puente Piedra,Incendio,41,Ambulancia,506,ALTO,1
2026-06-25,Independencia,Incendio,5,Patrullero,1825,CRÍTICO,1
2026-05-30,Puente Piedra,Incendio,20,Ambulancia,4143,ALTO,1
2026-06-06,Independencia,Accidente de Tránsito,46,Patrullero,2058,CRÍTICO,1
2026-01-22,Los Olivos,Rescate,8,Bomberos,977,BAJO,2
2026-03-27,Los Olivos,Emergencia Médica,44,Patrullero,308,ALTO,3
2026-02-18,Comas,Incendio,38,Bomberos,4986,ALTO,1
2026-04-30,Carabayllo,Rescate,33,Ambulancia,1565,MEDIO,2
2026-05-03,Carabayllo,Rescate,25,SAMU,4776,MEDIO,3
2026-06-26,Comas,Accidente de Tránsito,49,Bomberos,3329,ALTO,1
2026-05-31,Los Olivos,Emergencia Médica,40,Bomberos,857,MEDIO,3
2026-07-02,Los Olivos,Rescate,20,Patrullero,1700,BAJO,3
2026-02-06,Independencia,Accidente de Tránsito,42,Bomberos,749,CRÍTICO,1
2026-03-15,Puente Piedra,Incendio,18,SAMU,4843,ALTO,1
2026-04-11,Comas,Rescate,47,SAMU,2105,BAJO,3
2026-03-28,Los Olivos,Incendio,29,Ambulancia,4882,ALTO,1
2026-04-19,Independencia,Emergencia Médica,32,Ambulancia,4606,ALTO,2
2026-02-10,Independencia,Incendio,43,SAMU,988,CRÍTICO,1
2026-01-14,Puente Piedra,Incendio,44,Ambulancia,3448,CRÍTICO,1
2026-04-13,Los Olivos,Rescate,55,Patrullero,4817,ALTO,2
2026-01-05,Independencia,Incendio,35,Ambulancia,2969,ALTO,1
2026-04-22,Puente Piedra,Emergencia Médica,40,Patrullero,1014,MEDIO,3
2026-01-16,Comas,Emergencia Médica,19,Patrullero,1817,ALTO,2
2026-04-10,Puente Piedra,Incendio,15,SAMU,4675,CRÍTICO,1
2026-04-24,Comas,Incendio,46,Ambulancia,1394,CRÍTICO,1
2026-04-28,Independencia,Accidente de Tránsito,26,Bomberos,4129,ALTO,1
2026-01-09,Comas,Incendio,21,Ambulancia,3381,CRÍTICO,1
2026-04-12,Los Olivos,Rescate,50,Ambulancia,3059,MEDIO,2
2026-02-13,Los Olivos,Rescate,14,SAMU,1826,BAJO,2
2026-06-25,Los Olivos,Accidente de Tránsito,60,SAMU,499,CRÍTICO,1
2026-01-04,Carabayllo,Incendio,32,Bomberos,727,CRÍTICO,1
2026-03-04,Carabayllo,Rescate,28,Patrullero,2008,MEDIO,3
2026-01-10,Los Olivos,Rescate,37,SAMU,811,MEDIO,3
2026-04-11,Los Olivos,Rescate,19,Bomberos,3930,MEDIO,2
2026-01-24,Los Olivos,Emergencia Médica,28,SAMU,4742,BAJO,3
2026-04-24,Puente Piedra,Emergencia Médica,32,Ambulancia,514,MEDIO,2
2026-05-02,Comas,Emergencia Médica,17,SAMU,543,BAJO,3
2026-02-03,Independencia,Incendio,46,Patrullero,1505,CRÍTICO,1
2026-07-03,Comas,Emergencia Médica,58,Patrullero,3841,BAJO,3
2026-02-05,Comas,Incendio,50,Bomberos,387,CRÍTICO,1
2026-03-04,Comas,Rescate,6,SAMU,2048,ALTO,2
2026-01-09,Los Olivos,Emergencia Médica,7,Patrullero,4989,MEDIO,3
2026-04-16,Carabayllo,Accidente de Tránsito,32,Bomberos,4916,CRÍTICO,1
2026-04-07,Carabayllo,Accidente de Tránsito,27,SAMU,707,ALTO,1
2026-06-11,Los Olivos,Accidente de Tránsito,21,SAMU,2077,ALTO,1
2026-06-08,Independencia,Accidente de Tránsito,37,Ambulancia,1592,ALTO,1
2026-02-01,Independencia,Emergencia Médica,26,Patrullero,1434,ALTO,2
2026-06-24,Comas,Incendio,24,SAMU,4246,CRÍTICO,1
2026-02-24,Carabayllo,Incendio,12,SAMU,2404,ALTO,1
2026-02-14,Carabayllo,Emergencia Médica,31,Bomberos,3280,ALTO,2
2026-05-23,Comas,Accidente de Tránsito,47,SAMU,658,CRÍTICO,1
2026-01-18,Los Olivos,Incendio,36,Ambulancia,3441,ALTO,1
2026-06-25,Independencia,Emergencia Médica,20,Patrullero,613,ALTO,3
2026-03-22,Carabayllo,Incendio,50,SAMU,1836,ALTO,1
2026-05-09,Independencia,Rescate,40,Patrullero,3601,BAJO,2
2026-01-27,Comas,Rescate,29,SAMU,4178,MEDIO,2
2026-02-04,Carabayllo,Rescate,19,Bomberos,2437,MEDIO,2
2026-03-21,Independencia,Emergencia Médica,19,SAMU,2460,MEDIO,2
2026-05-07,Puente Piedra,Incendio,30,Ambulancia,4725,CRÍTICO,1
2026-04-19,Carabayllo,Rescate,40,Bomberos,1321,MEDIO,3
2026-05-13,Puente Piedra,Rescate,27,SAMU,3268,BAJO,3
2026-01-08,Los Olivos,Incendio,25,Patrullero,2699,CRÍTICO,1
2026-01-09,Comas,Rescate,41,Ambulancia,4408,ALTO,3
2026-02-03,Comas,Rescate,49,Ambulancia,2417,BAJO,2
2026-04-12,Carabayllo,Accidente de Tránsito,14,SAMU,1755,CRÍTICO,1
2026-06-24,Los Olivos,Accidente de Tránsito,23,Patrullero,3055,CRÍTICO,1
2026-01-31,Carabayllo,Incendio,14,SAMU,2613,CRÍTICO,1
2026-01-11,Comas,Emergencia Médica,49,Bomberos,1605,ALTO,3
2026-05-10,Puente Piedra,Incendio,19,Bomberos,423,ALTO,1
2026-01-01,Los Olivos,Rescate,54,Bomberos,3495,BAJO,3
2026-03-28,Puente Piedra,Accidente de Tránsito,34,Bomberos,3916,ALTO,1
2026-04-25,Independencia,Emergencia Médica,23,Patrullero,1973,BAJO,3
2026-01-11,Carabayllo,Emergencia Médica,11,SAMU,4123,MEDIO,2
2026-04-30,Los Olivos,Emergencia Médica,37,Patrullero,2963,MEDIO,2
2026-03-10,Carabayllo,Rescate,8,Ambulancia,4290,ALTO,3
2026-07-03,Independencia,Rescate,48,Patrullero,2314,ALTO,2
2026-02-12,Carabayllo,Accidente de Tránsito,25,Bomberos,436,CRÍTICO,1
2026-05-26,Carabayllo,Incendio,9,Ambulancia,1257,CRÍTICO,1
2026-03-25,Los Olivos,Incendio,37,Bomberos,3129,ALTO,1
2026-01-30,Comas,Accidente de Tránsito,32,Patrullero,3188,ALTO,1
2026-01-24,Puente Piedra,Rescate,29,Bomberos,2158,MEDIO,2
2026-01-17,Puente Piedra,Emergencia Médica,31,Ambulancia,4398,ALTO,3
2026-01-27,Independencia,Emergencia Médica,42,Bomberos,1121,ALTO,2
2026-06-27,Puente Piedra,Rescate,23,Patrullero,3280,ALTO,3
2026-02-03,Comas,Accidente de Tránsito,41,SAMU,2810,ALTO,1
2026-02-27,Independencia,Emergencia Médica,13,SAMU,1058,MEDIO,2
2026-02-24,Carabayllo,Incendio,18,SAMU,764,ALTO,1
2026-03-25,Puente Piedra,Emergencia Médica,46,Bomberos,3648,BAJO,3
2026-04-01,Independencia,Rescate,15,SAMU,2087,BAJO,3
2026-04-27,Puente Piedra,Emergencia Médica,9,SAMU,4757,BAJO,3
2026-04-04,Los Olivos,Accidente de Tránsito,39,SAMU,3623,ALTO,1
2026-07-02,Puente Piedra,Incendio,12,Bomberos,4891,CRÍTICO,1
2026-06-10,Los Olivos,Incendio,39,SAMU,4410,CRÍTICO,1
2026-01-02,Carabayllo,Rescate,57,Patrullero,4321,MEDIO,2
2026-02-20,Carabayllo,Incendio,30,Bomberos,3064,ALTO,1
2026-06-20,Puente Piedra,Incendio,43,Bomberos,696,ALTO,1
2026-05-01,Comas,Rescate,37,Ambulancia,4008,MEDIO,3
2026-05-21,Independencia,Emergencia Médica,56,SAMU,1995,ALTO,2
2026-02-06,Carabayllo,Rescate,12,SAMU,1047,ALTO,3
2026-03-11,Los Olivos,Accidente de Tránsito,48,Bomberos,4604,ALTO,1
2026-01-13,Puente Piedra,Rescate,10,Patrullero,1104,MEDIO,3
2026-02-02,Los Olivos,Rescate,28,SAMU,1548,BAJO,3
2026-06-22,Comas,Emergencia Médica,6,Bomberos,2658,ALTO,3
2026-01-30,Independencia,Accidente de Tránsito,9,SAMU,1566,ALTO,1
2026-01-22,Carabayllo,Accidente de Tránsito,53,Ambulancia,4270,CRÍTICO,1
2026-02-13,Puente Piedra,Incendio,29,SAMU,3924,ALTO,1
2026-07-05,Independencia,Rescate,15,Bomberos,973,ALTO,2
2026-03-27,Independencia,Emergencia Médica,59,Bomberos,4740,MEDIO,3
2026-04-15,Puente Piedra,Rescate,5,Ambulancia,680,MEDIO,3
2026-02-14,Los Olivos,Incendio,32,Bomberos,3752,ALTO,1
2026-05-18,Puente Piedra,Accidente de Tránsito,9,Bomberos,4699,CRÍTICO,1
2026-05-02,Independencia,Accidente de Tránsito,50,Patrullero,3473,CRÍTICO,1
2026-03-13,Carabayllo,Accidente de Tránsito,47,Patrullero,4683,CRÍTICO,1
2026-01-06,Puente Piedra,Accidente de Tránsito,24,SAMU,3893,CRÍTICO,1
2026-06-03,Los Olivos,Emergencia Médica,47,SAMU,4773,MEDIO,3
2026-02-23,Comas,Rescate,9,Patrullero,3288,ALTO,2
2026-04-27,Comas,Incendio,22,Patrullero,647,CRÍTICO,1
2026-04-25,Independencia,Incendio,10,Patrullero,1552,CRÍTICO,1
2026-07-01,Los Olivos,Rescate,26,SAMU,1601,ALTO,2
2026-06-28,Comas,Rescate,9,SAMU,4228,ALTO,3
2026-06-01,Comas,Rescate,5,Patrullero,4184,MEDIO,3
2026-04-17,Carabayllo,Accidente de Tránsito,38,Patrullero,3045,CRÍTICO,1
2026-01-31,Los Olivos,Emergencia Médica,25,Ambulancia,1586,ALTO,2
2026-04-04,Comas,Emergencia Médica,49,Ambulancia,4209,ALTO,3
2026-01-22,Los Olivos,Emergencia Médica,18,Patrullero,4272,BAJO,2
2026-05-21,Los Olivos,Emergencia Médica,43,Ambulancia,3978,ALTO,3
2026-03-31,Los Olivos,Incendio,5,SAMU,1281,CRÍTICO,1
2026-03-07,Independencia,Rescate,20,SAMU,1265,MEDIO,2
2026-02-27,Carabayllo,Incendio,14,Bomberos,3985,ALTO,1
2026-05-21,Puente Piedra,Emergencia Médica,17,SAMU,527,ALTO,2
2026-04-02,Carabayllo,Emergencia Médica,31,SAMU,3302,MEDIO,2
2026-05-23,Independencia,Emergencia Médica,39,SAMU,2010,MEDIO,2
2026-01-16,Independencia,Emergencia Médica,17,Bomberos,1814,ALTO,2
2026-03-30,Comas,Accidente de Tránsito,50,SAMU,3863,ALTO,1
2026-03-11,Independencia,Incendio,24,Ambulancia,4586,CRÍTICO,1
2026-04-27,Independencia,Incendio,12,Patrullero,2244,CRÍTICO,1
2026-03-04,Independencia,Accidente de Tránsito,59,SAMU,958,CRÍTICO,1
2026-02-09,Independencia,Emergencia Médica,56,Ambulancia,2093,MEDIO,2
2026-02-21,Comas,Emergencia Médica,6,Patrullero,2009,BAJO,3
2026-04-07,Comas,Accidente de Tránsito,15,Patrullero,4217,ALTO,1
2026-05-27,Puente Piedra,Accidente de Tránsito,35,Ambulancia,1696,ALTO,1
2026-01-11,Comas,Accidente de Tránsito,40,Bomberos,612,ALTO,1
2026-03-25,Los Olivos,Emergencia Médica,48,Ambulancia,3173,MEDIO,2
2026-02-16,Carabayllo,Accidente de Tránsito,23,SAMU,1704,CRÍTICO,1
2026-06-22,Puente Piedra,Rescate,18,Ambulancia,2253,BAJO,3
2026-04-24,Carabayllo,Accidente de Tránsito,37,Bomberos,3263,CRÍTICO,1
2026-06-10,Carabayllo,Incendio,14,Patrullero,1895,CRÍTICO,1
2026-05-04,Puente Piedra,Rescate,39,SAMU,1629,ALTO,2
2026-05-09,Los Olivos,Emergencia Médica,9,Patrullero,2680,BAJO,3
2026-03-09,Carabayllo,Incendio,10,Bomberos,4237,CRÍTICO,1
2026-06-10,Independencia,Emergencia Médica,36,SAMU,3798,BAJO,3
2026-03-22,Independencia,Rescate,54,Ambulancia,2696,BAJO,2
2026-06-03,Los Olivos,Emergencia Médica,38,Ambulancia,1290,ALTO,2
2026-04-30,Carabayllo,Accidente de Tránsito,37,Patrullero,694,CRÍTICO,1
2026-03-13,Puente Piedra,Accidente de Tránsito,10,Ambulancia,4238,CRÍTICO,1
2026-06-21,Independencia,Accidente de Tránsito,46,Patrullero,2839,CRÍTICO,1
2026-02-26,Los Olivos,Emergencia Médica,12,Bomberos,410,ALTO,3
2026-02-24,Puente Piedra,Incendio,28,Patrullero,1680,CRÍTICO,1
2026-06-30,Puente Piedra,Accidente de Tránsito,18,SAMU,3481,CRÍTICO,1
2026-03-01,Independencia,Emergencia Médica,51,Ambulancia,1898,BAJO,3
2026-04-16,Comas,Emergencia Médica,26,SAMU,1766,ALTO,2
2026-06-03,Comas,Incendio,36,SAMU,4394,CRÍTICO,1
2026-05-16,Comas,Emergencia Médica,43,SAMU,2339,BAJO,3
2026-01-05,Comas,Emergencia Médica,27,Patrullero,2306,ALTO,3
2026-01-01,Comas,Incendio,39,Ambulancia,4744,ALTO,1
2026-01-09,Puente Piedra,Incendio,46,SAMU,3049,ALTO,1
2026-05-02,Los Olivos,Emergencia Médica,25,Bomberos,4862,ALTO,3
2026-02-19,Carabayllo,Accidente de Tránsito,41,Ambulancia,3957,ALTO,1
2026-06-16,Puente Piedra,Accidente de Tránsito,41,Ambulancia,2736,CRÍTICO,1
2026-03-20,Carabayllo,Emergencia Médica,21,Patrullero,3949,ALTO,2
2026-05-20,Independencia,Accidente de Tránsito,47,Bomberos,1415,ALTO,1
2026-02-08,Los Olivos,Rescate,32,Ambulancia,3672,BAJO,2
2026-03-08,Los Olivos,Rescate,36,Bomberos,2227,MEDIO,2
2026-05-18,Puente Piedra,Emergencia Médica,25,Patrullero,1183,MEDIO,3
2026-01-09,Comas,Incendio,52,Ambulancia,4467,CRÍTICO,1
2026-02-16,Puente Piedra,Accidente de Tránsito,48,Ambulancia,847,CRÍTICO,1
2026-05-30,Los Olivos,Rescate,31,Bomberos,549,BAJO,2
2026-05-08,Puente Piedra,Accidente de Tránsito,26,Patrullero,325,ALTO,1
2026-07-06,Comas,Accidente de Tránsito,44,Patrullero,3372,ALTO,1
2026-01-22,Puente Piedra,Accidente de Tránsito,12,SAMU,4414,ALTO,1
2026-01-10,Puente Piedra,Incendio,39,Patrullero,2881,CRÍTICO,1
2026-06-09,Comas,Accidente de Tránsito,35,SAMU,3629,CRÍTICO,1
2026-04-05,Comas,Emergencia Médica,48,SAMU,4380,MEDIO,3
2026-03-05,Puente Piedra,Emergencia Médica,22,SAMU,2230,BAJO,2
2026-02-14,Carabayllo,Emergencia Médica,21,Patrullero,3365,ALTO,3
2026-01-13,Los Olivos,Incendio,55,SAMU,2287,ALTO,1
2026-01-04,Carabayllo,Emergencia Médica,30,Ambulancia,2699,MEDIO,3
2026-06-19,Carabayllo,Rescate,31,Bomberos,3997,MEDIO,2
2026-03-24,Los Olivos,Emergencia Médica,13,Patrullero,3832,BAJO,2
2026-01-18,Los Olivos,Accidente de Tránsito,32,SAMU,4918,ALTO,1
2026-03-08,Los Olivos,Rescate,48,Bomberos,310,BAJO,3
2026-01-11,Independencia,Emergencia Médica,21,Patrullero,2566,MEDIO,3
2026-02-01,Los Olivos,Incendio,45,Bomberos,2746,ALTO,1
2026-03-17,Comas,Incendio,18,SAMU,4613,ALTO,1
2026-01-14,Independencia,Emergencia Médica,58,Patrullero,4024,ALTO,3
2026-07-03,Independencia,Emergencia Médica,39,Patrullero,3642,BAJO,2
2026-04-18,Independencia,Accidente de Tránsito,33,Ambulancia,4917,ALTO,1
2026-04-06,Los Olivos,Incendio,57,Bomberos,598,CRÍTICO,1
2026-01-31,Los Olivos,Emergencia Médica,38,Bomberos,3212,MEDIO,3
2026-01-24,Puente Piedra,Rescate,45,Ambulancia,3539,BAJO,2
2026-01-28,Independencia,Incendio,45,SAMU,2401,ALTO,1
2026-03-05,Puente Piedra,Emergencia Médica,30,Patrullero,423,BAJO,2
2026-05-15,Comas,Accidente de Tránsito,48,Patrullero,398,CRÍTICO,1
2026-01-02,Carabayllo,Rescate,36,Patrullero,4156,ALTO,2
2026-02-08,Carabayllo,Rescate,28,Bomberos,4862,MEDIO,3
2026-07-03,Puente Piedra,Emergencia Médica,31,Ambulancia,4124,BAJO,2
2026-05-12,Comas,Accidente de Tránsito,28,SAMU,621,ALTO,1
2026-06-04,Puente Piedra,Incendio,58,SAMU,1396,ALTO,1
2026-02-16,Puente Piedra,Rescate,57,Ambulancia,1290,ALTO,3
2026-03-29,Independencia,Emergencia Médica,8,Patrullero,1170,MEDIO,3
2026-06-15,Puente Piedra,Incendio,17,Ambulancia,1194,ALTO,1
2026-05-07,Puente Piedra,Accidente de Tránsito,22,SAMU,786,CRÍTICO,1
2026-04-04,Carabayllo,Emergencia Médica,14,Patrullero,3414,ALTO,2
2026-04-02,Independencia,Rescate,13,Bomberos,3109,BAJO,2
2026-04-10,Puente Piedra,Rescate,22,Ambulancia,2530,MEDIO,2
2026-02-22,Independencia,Rescate,48,Patrullero,4445,ALTO,3
2026-06-12,Puente Piedra,Incendio,10,Bomberos,3122,ALTO,1
2026-01-08,Independencia,Emergencia Médica,52,Bomberos,4695,MEDIO,2
2026-04-03,Independencia,Incendio,27,SAMU,4741,CRÍTICO,1
2026-06-28,Carabayllo,Incendio,44,Ambulancia,2530,CRÍTICO,1
2026-05-16,Comas,Accidente de Tránsito,11,Patrullero,4565,ALTO,1
2026-01-12,Independencia,Accidente de Tránsito,23,SAMU,3017,CRÍTICO,1
2026-01-14,Carabayllo,Incendio,51,SAMU,4138,ALTO,1
2026-05-23,Puente Piedra,Rescate,21,SAMU,4777,BAJO,3
2026-05-10,Los Olivos,Incendio,19,Ambulancia,762,CRÍTICO,1
2026-04-01,Puente Piedra,Emergencia Médica,9,Bomberos,430,ALTO,2
2026-01-06,Carabayllo,Accidente de Tránsito,26,Bomberos,309,CRÍTICO,1
2026-02-28,Independencia,Emergencia Médica,17,Bomberos,4570,BAJO,2
2026-06-20,Puente Piedra,Emergencia Médica,13,SAMU,4788,ALTO,2
2026-01-20,Independencia,Accidente de Tránsito,45,Patrullero,2075,CRÍTICO,1
2026-07-04,Carabayllo,Rescate,58,Ambulancia,737,MEDIO,3
2026-05-13,Independencia,Accidente de Tránsito,58,Patrullero,343,ALTO,1
2026-02-01,Independencia,Emergencia Médica,25,SAMU,1217,MEDIO,3
2026-07-03,Los Olivos,Accidente de Tránsito,44,SAMU,3674,CRÍTICO,1
2026-05-30,Los Olivos,Accidente de Tránsito,50,SAMU,919,ALTO,1
2026-05-12,Puente Piedra,Accidente de Tránsito,8,Ambulancia,3198,ALTO,1
2026-01-03,Puente Piedra,Emergencia Médica,25,Bomberos,4336,BAJO,2
2026-03-18,Comas,Accidente de Tránsito,32,Bomberos,3643,CRÍTICO,1
2026-01-12,Puente Piedra,Incendio,17,Patrullero,4632,CRÍTICO,1
2026-01-30,Carabayllo,Incendio,38,Ambulancia,3535,CRÍTICO,1
2026-03-28,Carabayllo,Accidente de Tránsito,6,Ambulancia,2349,CRÍTICO,1
2026-03-15,Carabayllo,Incendio,33,SAMU,2917,CRÍTICO,1
2026-04-23,Los Olivos,Emergencia Médica,40,SAMU,1016,MEDIO,2
2026-01-22,Comas,Accidente de Tránsito,51,Patrullero,2152,CRÍTICO,1
2026-01-15,Comas,Emergencia Médica,54,Ambulancia,1881,BAJO,3
2026-03-17,Los Olivos,Accidente de Tránsito,36,SAMU,1575,CRÍTICO,1
2026-04-16,Independencia,Emergencia Médica,33,Ambulancia,697,ALTO,2
2026-06-30,Comas,Accidente de Tránsito,9,Bomberos,2116,ALTO,1
2026-03-26,Carabayllo,Rescate,8,Ambulancia,1106,MEDIO,3
2026-06-20,Los Olivos,Accidente de Tránsito,21,Bomberos,4214,CRÍTICO,1
2026-02-03,Independencia,Incendio,60,SAMU,4591,CRÍTICO,1
2026-04-12,Independencia,Accidente de Tránsito,7,Patrullero,4190,CRÍTICO,1
2026-01-16,Los Olivos,Emergencia Médica,38,Patrullero,725,ALTO,3
2026-06-30,Comas,Accidente de Tránsito,11,Bomberos,1453,ALTO,1
2026-05-25,Los Olivos,Rescate,53,Bomberos,3652,BAJO,3
2026-03-06,Puente Piedra,Emergencia Médica,10,SAMU,407,ALTO,3
2026-03-28,Comas,Emergencia Médica,26,Bomberos,2385,ALTO,2
2026-03-08,Independencia,Accidente de Tránsito,58,Bomberos,3374,ALTO,1
2026-02-07,Comas,Incendio,22,Patrullero,1468,CRÍTICO,1
2026-03-06,Puente Piedra,Emergencia Médica,47,Patrullero,1407,ALTO,3
2026-02-13,Independencia,Emergencia Médica,45,Ambulancia,3643,ALTO,2
2026-06-19,Los Olivos,Accidente de Tránsito,51,Bomberos,3680,ALTO,1
2026-02-13,Carabayllo,Emergencia Médica,51,Patrullero,4459,ALTO,3
2026-05-14,Carabayllo,Emergencia Médica,16,SAMU,4125,BAJO,3
2026-02-04,Los Olivos,Emergencia Médica,35,Patrullero,3058,MEDIO,3
2026-03-15,Los Olivos,Accidente de Tránsito,24,Ambulancia,4342,CRÍTICO,1
2026-02-03,Los Olivos,Emergencia Médica,21,Ambulancia,3359,MEDIO,2
2026-03-27,Puente Piedra,Emergencia Médica,58,Bomberos,4935,MEDIO,3
2026-02-13,Independencia,Accidente de Tránsito,51,Ambulancia,3046,ALTO,1
2026-05-20,Comas,Rescate,14,SAMU,2112,ALTO,3
2026-03-14,Carabayllo,Rescate,36,Patrullero,1141,BAJO,2
2026-06-30,Carabayllo,Accidente de Tránsito,14,SAMU,4892,ALTO,1
2026-06-01,Carabayllo,Accidente de Tránsito,15,Ambulancia,2802,ALTO,1
2026-03-30,Los Olivos,Incendio,49,Bomberos,3457,ALTO,1
2026-06-24,Comas,Accidente de Tránsito,16,Ambulancia,1438,CRÍTICO,1
2026-02-15,Los Olivos,Incendio,20,SAMU,1030,ALTO,1
2026-02-12,Puente Piedra,Rescate,58,Patrullero,2499,MEDIO,2
2026-03-06,Los Olivos,Incendio,26,SAMU,4584,CRÍTICO,1
2026-01-19,Independencia,Incendio,10,SAMU,4416,ALTO,1
2026-04-03,Independencia,Rescate,26,Bomberos,2091,BAJO,3
2026-06-10,Puente Piedra,Emergencia Médica,12,SAMU,352,ALTO,2
2026-06-14,Carabayllo,Accidente de Tránsito,40,SAMU,1553,CRÍTICO,1
2026-03-14,Los Olivos,Incendio,54,SAMU,2951,CRÍTICO,1
2026-01-13,Comas,Accidente de Tránsito,50,SAMU,2946,ALTO,1
2026-05-31,Comas,Emergencia Médica,48,Patrullero,898,ALTO,3
2026-02-18,Puente Piedra,Emergencia Médica,58,Patrullero,4086,BAJO,2
2026-06-10,Comas,Incendio,35,Patrullero,622,ALTO,1
2026-06-30,Independencia,Accidente de Tránsito,19,Patrullero,2937,CRÍTICO,1
2026-07-01,Puente Piedra,Incendio,9,SAMU,4267,ALTO,1
2026-03-03,Comas,Accidente de Tránsito,6,Bomberos,661,CRÍTICO,1
2026-04-27,Comas,Incendio,41,Patrullero,1675,CRÍTICO,1
2026-03-01,Puente Piedra,Emergencia Médica,51,SAMU,3445,ALTO,3
